feature,c,arm,total_energy,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15
17590,2.0,denoise_naive,473.68780517578125,89.86117553710938,50.10270690917969,32.20024108886719,35.27259826660156,26.805950164794922,33.933349609375,29.462852478027344,24.453739166259766,31.56801414489746,29.307205200195312,15.942325592041016,18.879600524902344,17.164512634277344,16.595226287841797,12.604114532470703,9.534202575683594
17590,2.0,cds,668.2913208007812,144.33641052246094,76.52259826660156,46.4064826965332,50.93332290649414,36.209686279296875,48.18280029296875,40.797122955322266,32.1480598449707,44.56721496582031,40.95539855957031,18.21905517578125,23.680728912353516,21.08332061767578,20.53331756591797,14.047439575195312,9.668359756469727
17590,2.0,mts,2013.93701171875,1921.9197998046875,42.506309509277344,12.49681282043457,11.415117263793945,5.544102668762207,6.448245048522949,4.082754611968994,2.3647851943969727,2.8529186248779297,2.0562734603881836,0.5453640222549438,0.6450198888778687,0.4624156951904297,0.36107802391052246,0.17178842425346375,0.06432974338531494
835,1.0,naive,1949.8829345703125,423.84625244140625,302.9857482910156,313.34814453125,193.341064453125,149.57545471191406,154.78453063964844,97.88534545898438,91.54052734375,54.013084411621094,39.73509979248047,34.33509063720703,35.92644119262695,22.9404296875,10.767794609069824,10.507658958435059,14.350321769714355
835,1.0,denoise_naive,1224.751953125,285.56866455078125,156.1749267578125,163.54098510742188,110.49858093261719,87.27716064453125,90.12353515625,60.38063430786133,58.81683349609375,40.11517333984375,35.177711486816406,32.50020217895508,29.58193588256836,24.543460845947266,18.06932830810547,16.653728485107422,15.729044914245605
835,1.0,cds,2457.238037109375,614.8003540039062,349.0362854003906,359.62255859375,230.4770965576172,176.8238525390625,182.86094665527344,115.7009506225586,111.33586883544922,67.71498107910156,55.87291717529297,49.988853454589844,46.77847671508789,34.70805358886719,20.945070266723633,19.475021362304688,21.09672737121582
835,1.0,mts,7959.47509765625,7609.88720703125,164.20663452148438,94.11085510253906,36.529300689697266,20.995899200439453,15.197883605957031,7.332352161407471,5.228361129760742,2.3253345489501953,1.3544824123382568,0.9424697160720825,0.7343692183494568,0.35904282331466675,0.13477516174316406,0.09230318665504456,0.04410107061266899
835,2.0,naive,7799.53173828125,1695.385009765625,1211.94287109375,1253.392333984375,773.3643188476562,598.3018188476562,619.1381225585938,391.5413513183594,366.162109375,216.0523223876953,158.94039916992188,137.34036254882812,143.70574951171875,91.76171112060547,43.0711784362793,42.0306396484375,57.40128707885742
835,2.0,denoise_naive,2847.760986328125,810.9308471679688,349.50567626953125,351.92218017578125,242.78041076660156,188.0454864501953,190.50271606445312,126.52295684814453,122.65274047851562,86.5103759765625,76.56468200683594,71.24993896484375,60.94594955444336,54.05064392089844,40.558631896972656,36.62831497192383,38.38945007324219
835,2.0,cds,9428.8759765625,2586.94970703125,1345.188720703125,1387.393310546875,873.1951293945312,654.2520751953125,683.107421875,413.10894775390625,400.5716552734375,234.5982208251953,191.43798828125,172.29608154296875,158.1165008544922,117.62187957763672,65.81356811523438,61.62916946411133,83.59578704833984
835,2.0,mts,31837.90234375,30439.548828125,656.8265380859375,376.44342041015625,146.11720275878906,83.98358917236328,60.791534423828125,29.32940673828125,20.91344451904297,9.301340103149414,5.417929649353027,3.7698781490325928,2.9374771118164062,1.436171054840088,0.5391007661819458,0.36921265721321106,0.17640450596809387
