index,dec_norm,var_along,kappa_tilt,freq,mean_act,n_distinct,content_mass,blocked
20929,1.0000408,18.694502,1.9752259,0.00031349206,6.912386,11,1.0,False
20930,1.0000684,11.065311,2.1506271,0.0012671958,2.1972806,76,0.01901943116035873,False
20931,1.0000883,52.73105,1.2356201,0.0068472223,1.356003,6,0.0,False
20932,1.0001101,33.734848,1.3591398,0.009994048,0.9853298,119,0.4630705037578637,False
20933,1.0001005,17.321304,1.7936105,0.00068650796,11.811108,1,1.0,False
20934,1.0000782,10.861158,1.6002201,0.0007804233,3.390671,7,1.0,False
20935,1.0000402,8.198327,1.7679527,0.0039530424,1.3933378,83,0.6482155690929295,False
20936,1.0000305,16.03352,2.0459757,0.00289418,1.5982405,104,0.7153224178073753,False
20937,1.0000625,11.631583,1.8514881,0.00041335978,2.8528764,52,0.9429935187830257,False
20938,1.0000619,11.879063,2.213677,0.0047982805,1.5435015,154,0.9249829601757916,False
20939,1.0000261,13.848613,1.3943243,0.00020436507,17.1299,2,0.0,False
20940,1.000054,14.084017,1.8737353,0.00020965608,8.746527,7,1.0,False
20941,0.99999654,31.161572,1.5615625,0.0005899471,3.0176811,1,0.0,False
20942,1.0000734,28.52427,1.3922257,0.004301587,2.2762353,1,0.0,False
20943,1.000166,31.291302,1.8487512,0.0004404762,4.3016157,2,0.0,False
20944,1.0000086,9.269497,2.0048847,0.0039623016,1.6962806,5,0.0,False
20946,1.0000169,8.62735,1.0755757,0.0011712963,2.1386497,49,0.6609357013571483,False
20947,1.0000509,17.411274,1.660682,0.0019133597,2.1759746,16,1.0,False
20948,1.0001144,12.394237,1.6465415,0.0006898148,3.685644,1,0.0,False
20949,1.0000556,19.004906,2.172644,0.000667328,2.5239656,23,0.9913535464404629,False
20950,1.0000775,11.839202,1.8173313,0.005068783,2.0648708,183,0.5794298462722807,False
20951,1.0000595,27.839262,1.962143,0.011097884,0.6970987,4,0.0,False
20952,1.00003,7.179392,1.6867626,0.003758598,2.1749067,17,0.13871180785641501,False
20953,1.0000414,19.500921,1.9158492,0.0011851852,3.8318114,3,1.0,False
20954,1.0000532,21.49509,2.1343408,0.0040099206,1.5271257,24,0.013961625627318123,False
20955,1.0000224,15.784769,2.100445,0.00038161376,10.130708,5,0.0,False
20956,1.0000213,13.823246,2.355562,0.00033267195,13.344951,2,0.0,False
20957,1.0000222,14.158087,1.192616,0.00021164022,10.203591,3,1.0,False
20958,1.0000566,13.528206,1.3854595,0.0021157407,3.4901774,15,0.9387500637508809,False
20959,1.0000615,14.107567,2.2275562,0.00012301587,7.1973705,4,0.04149574583611259,False
20960,1.0000312,8.914852,1.3498639,0.0018313492,2.2643147,18,0.031034535364786082,False
20961,1.0000191,19.330639,2.0707123,0.00029563493,9.338381,15,0.9675092539040808,False
20962,1.0000584,17.26445,1.538865,0.00022883598,5.781973,14,0.9807701791706728,False
20963,1.0000222,10.895697,2.0748732,0.00021560847,8.145522,5,0.0,False
20964,1.000106,15.746825,2.1661646,0.00025,3.8338194,23,0.9486190092999344,False
20965,1.0000284,14.060463,1.656639,0.00014880953,20.269735,1,0.0,False
20966,1.0000315,16.107967,1.6324943,0.0002228836,6.6620636,10,0.8069022206145243,False
20967,0.99998826,8.970177,2.5598671,0.012417328,1.441206,99,0.3148622999254727,False
20968,1.0000349,39.96949,1.2446905,0.0080582015,0.93340844,157,0.8855409546980633,True
20969,1.0000601,11.481577,1.870558,0.0022063493,1.7854617,93,0.5792301047256824,False
20970,1.0000463,21.95869,2.025088,0.00039219577,7.676539,1,0.0,False
20971,1.0000534,14.013508,1.5809175,0.004674603,1.3498647,4,0.0,False
20972,1.0000185,11.469597,1.6446888,0.00036838625,5.316817,7,0.9611904738425638,False
20973,1.0000229,19.932526,1.696362,0.0002526455,17.911528,1,1.0,False
20974,1.0000767,12.007437,2.109769,0.000614418,2.9782934,31,0.9707109701536344,False
20975,1.0000641,8.133229,1.9240627,0.0015125661,1.4363534,6,0.0,False
20976,1.0000426,14.764014,1.0198951,0.0022751323,3.2055998,6,0.0,False
20977,1.0000454,18.679817,1.8932203,0.0018895502,3.3459346,9,1.0,False
20978,1.0000608,10.55715,1.6607984,0.00019775132,6.3397284,4,1.0,False
20979,1.0000997,19.234589,1.2907791,0.002263889,6.680284,1,0.0,False
20980,1.0000461,13.948172,1.8657225,0.00018518518,6.6623964,9,1.0,False
20981,1.0000689,12.506594,1.8674715,0.00025396826,6.31323,5,1.0,False
20982,1.0000741,20.12966,2.231334,0.004815476,1.9673411,63,0.08940175397677218,False
20983,1.0000571,70.670975,0.9030061,0.0065641534,1.9672743,138,0.9393481343047465,True
20984,1.0000542,18.2451,1.7781533,0.0010925926,5.0881763,2,0.0,False
20985,1.0000377,14.141653,1.8855422,0.00065542327,7.1219015,3,0.318356071742731,False
20986,1.0000397,8.875404,2.1231902,0.0009312169,1.9718802,21,0.3797300680994971,False
20987,1.0000366,11.549131,1.6626842,0.00022949735,7.0643454,6,0.0,False
20988,1.0000606,15.43649,2.0878456,0.00019708995,12.915213,2,1.0,False
20989,1.0000186,20.698265,1.9805235,0.00031944446,3.3916426,23,0.9394267194723024,False
20990,1.0000131,30.283888,1.1550173,0.0021468254,2.9779465,1,0.0,False
20991,1.0000271,12.689796,2.380455,0.00047751324,2.9323807,44,0.8308870392654342,False
20992,1.0001531,11.244665,1.6257368,0.00019246031,7.726863,7,0.9829544573108302,False
20993,1.0000322,10.416368,1.4548895,0.00016534391,11.975472,4,0.0,False
20994,1.0000935,7.892522,1.3423668,0.00045833332,3.5460963,25,0.8852340802308252,False
20995,1.0000204,15.188477,1.7109735,0.00015740741,9.818163,7,1.0,False
20996,1.0000285,17.479664,1.9282583,0.00036838625,11.255307,2,1.0,False
20997,1.0000274,10.9698515,1.7730951,0.0006580688,2.5396934,2,0.0,False
20998,1.0000569,13.23838,1.5128796,0.0008564815,2.6187942,11,0.017084821157321215,False
20999,1.0000443,15.043377,1.8272043,0.0019847883,3.9707377,23,0.191269855251231,False
21000,1.0001218,12.877815,2.1534295,0.0039497353,1.317935,12,0.0,False
21001,1.0000588,12.512958,1.54701,0.00017261905,5.976865,6,0.9670941397406462,False
21002,1.0000403,7.984878,1.817115,0.015257275,2.1673784,46,0.2736335116838278,False
21003,1.0000107,11.98142,1.7033596,0.00029497355,9.161507,1,1.0,False
21004,1.000061,15.3072405,1.8788428,0.0072883596,0.81989104,45,0.06927576850157986,False
21005,1.0000646,6.1617804,2.6871903,0.0016878307,2.393633,113,0.28502861295830456,False
21006,1.0001295,11.996109,1.7776529,0.00028571428,5.453524,18,0.9585594195892573,False
21007,1.0000584,29.277683,1.7168461,0.0025191798,1.9280038,31,0.9124482244540179,False
21008,1.0000224,26.991518,1.6266283,0.004834656,1.6115022,49,0.15374485035699711,False
21009,1.0000461,18.31342,1.3728724,0.00091666664,13.277797,1,0.0,False
21010,1.0000452,16.786098,2.0190172,0.00034126983,5.9213924,8,1.0,False
21011,1.0000333,8.362005,1.7414298,0.0015238095,2.3932104,8,0.08054484823314398,False
21012,1.0000174,12.268506,2.1249523,0.0003181217,2.9733977,34,0.9728549162541159,False
21013,1.0000191,12.259537,1.6582032,0.0019530423,3.0540478,58,0.09748083551362208,False
21014,1.0000463,25.182934,1.404631,0.006785053,2.0297701,1,0.0,False
21015,1.0000731,11.350083,1.752681,0.000380291,6.3988204,1,1.0,False
21016,1.0000504,29.785967,1.7270972,0.0014424603,3.2731938,1,0.0,False
21017,1.0000472,6.871911,1.9177839,0.005212963,1.2524307,88,0.6716867620277162,False
21018,1.0000545,15.240408,2.0795636,0.0008062169,9.472556,1,0.0,False
21019,1.000142,9.273449,1.8061608,0.00026190476,4.801811,9,0.07894581618124943,False
21020,1.0000415,9.545382,2.2578518,0.0017546297,2.0620427,15,0.0,False
21021,1.0000701,15.944794,1.6610813,0.00013492063,18.72054,1,0.0,False
21022,1.0000988,16.105837,1.8592908,0.00053902116,8.445568,1,1.0,False
21023,1.0000451,10.391799,1.8532149,0.002667328,2.8077078,46,0.5848065282811267,False
21024,1.0000622,12.667322,1.2242156,0.0008915344,6.568157,3,0.0,False
21025,1.0001823,31.592302,1.7671635,0.000244709,5.1034913,16,0.9846913921134017,False
21026,1.0000864,8.530259,1.3226134,0.003660053,1.8600001,31,0.3793942503473748,False
21027,1.0000453,14.246577,1.5083978,0.0017996032,3.5121691,74,0.9088387237103555,False
21028,1.0001,16.457764,2.2962985,0.006577381,0.71817195,10,0.0,False
21030,1.0000638,26.987965,1.4194053,0.0033657406,3.3320484,106,0.5253428897087354,False
21031,1.0000689,12.148499,1.4921908,0.00039484128,13.804165,1,1.0,False
21032,1.0000522,12.287054,1.9245869,0.0024980158,2.668553,105,0.924400324650914,False
21033,1.0000535,21.38389,1.1871345,0.0011117725,13.266836,9,0.8301768709351793,False
21034,0.99999624,10.796495,1.8930929,0.013567461,1.3437433,36,0.3679936108042528,False
21035,1.0000569,10.297202,1.7339056,0.00567791,1.0693016,126,0.7693351780357032,False
21036,1.0000919,11.683105,1.9166933,0.00041071427,7.38627,14,1.0,False
21037,1.0000476,13.440881,2.0551937,0.0006640212,2.8992832,18,0.980961004165734,False
21038,1.0000404,11.542334,1.4638476,0.00035185186,5.067012,5,0.9580876434022374,False
21039,1.000053,13.084559,1.7989715,0.0003339947,11.16459,3,1.0,False
21040,1.0000724,78.2422,0.9144473,0.011525794,1.9432387,136,0.8824233964775121,False
21041,1.0000243,13.518,1.8806385,0.0006752646,2.6838546,1,0.0,False
21042,1.0000739,15.2826,2.1289134,0.0017791005,2.7961593,72,0.10111113265095932,False
21043,1.0000843,8.97035,1.7389146,0.001151455,2.0097182,42,0.9031407203961925,False
21044,1.0000395,10.053884,1.190211,0.00047089948,15.009113,1,1.0,False
21045,1.0000355,8.293165,1.4542471,0.0025165344,3.2625415,47,0.890601595080741,False
21046,1.0000215,25.036701,1.6835788,0.0012281747,4.942955,56,0.030436446804512286,False
21047,1.0000613,10.95855,1.4346448,0.00042592591,3.237603,24,0.9790024334420921,False
21048,1.0000099,16.231411,2.0898566,0.012824736,0.9515877,38,0.1641826699805168,False
21049,1.0000708,12.312046,1.6396292,0.000353836,7.437679,4,0.0,False
21050,1.000079,27.69416,1.5934017,0.0005218254,1.7009153,1,0.0,False
21051,1.0000309,13.855669,2.3115518,0.001901455,2.005245,62,0.754573896731464,False
21052,1.0000901,17.941277,2.106913,0.00024272487,11.249785,3,1.0,False
21053,1.0000334,17.863396,1.6282423,0.00015013227,11.849165,3,0.9183363748727645,False
21054,1.0000625,14.928673,1.341641,0.0024874338,1.7939137,1,0.0,False
21055,1.0000458,18.264713,1.5970826,0.0025410054,3.5930846,32,0.8677679556037649,False
21056,1.0000573,10.113434,2.2158585,0.0024285715,2.5458848,147,0.8209651110041769,False
21057,1.0000798,12.689807,1.7706952,0.0002202381,8.360814,5,0.02285464123154515,False
21058,1.000034,22.086983,1.5966372,0.0022070105,2.6343927,1,0.0,False
21059,1.0000339,23.745148,1.9707847,0.0009537037,2.4717321,1,0.0,False
21060,1.0000448,20.108173,2.1163175,0.00027910052,5.6631913,1,0.0,False
21061,1.0000386,13.839274,1.7601423,0.0003637566,11.022423,2,1.0,False
21062,1.0000618,14.619583,1.6938074,0.0005297619,7.760515,3,1.0,False
21063,1.0000489,37.880978,1.5796757,0.0034973545,2.1325366,53,0.9915287128716446,False
21064,1.0000309,14.582186,1.972178,0.00035648147,6.3473153,17,0.9365531994774545,False
21065,1.0000751,16.630417,2.0063596,0.0005205026,3.1467795,23,0.843072269311263,False
21066,1.0000442,38.89995,1.2900283,0.012789021,0.8621835,137,0.5242733491105959,False
21067,1.0000548,14.511234,1.6528981,0.0030681216,1.9124721,2,0.10547188166307898,False
21068,1.0000527,13.249664,2.1489089,0.001513889,2.7881107,32,0.9163582584901374,False
21069,1.0000702,10.819855,1.2790201,0.00031150793,9.802226,1,1.0,False
21070,1.0000095,16.236546,2.038057,0.00049537036,8.223743,1,0.0,False
21071,1.0000583,12.662518,2.199478,0.0002962963,4.098662,24,0.9487659366642134,False
21072,1.0001141,11.441565,2.0304487,0.012750661,1.0437918,68,0.40576612439694987,False
21073,1.0000886,16.91677,1.6405061,0.0025747356,2.4473746,20,0.9294778080528195,False
21074,1.0000389,11.467501,1.2794688,0.00035780424,21.498013,3,1.0,False
21075,1.000037,17.791916,1.9258703,0.0038088625,2.5119998,158,0.5055706792993874,False
21076,1.00007,11.955506,1.49121,0.0034755291,2.2699955,2,0.0,False
21077,1.0000232,8.420095,1.7071581,0.0006898148,2.2610164,18,0.948544329912296,False
21078,1.0000348,10.73016,2.1385257,0.0029636244,1.4559563,23,0.038478453114316316,False
21079,1.000073,11.875197,1.5467775,0.00074404763,3.009532,59,0.9541890247797854,False
21080,1.0000505,13.499385,2.4585457,0.0012718254,5.054885,3,0.0,False
21081,1.0000237,13.956158,1.6234273,0.00027513228,13.121355,1,1.0,False
21082,1.000084,8.92321,1.4909247,0.00091402116,1.6961111,11,0.05905645347664036,False
21083,1.0000082,6.933564,2.036158,0.004478836,1.1384196,28,0.07180165476655759,False
21084,1.0000423,14.450258,2.0523167,0.0005297619,2.726719,10,0.9733943170915721,False
21085,1.0000179,41.455116,1.2170423,0.0071097882,0.9324715,111,0.32629688684169184,False
21086,1.0000204,10.941698,2.2682302,0.0010886244,2.2665553,41,0.800116863480031,False
21087,1.0000542,24.882387,1.9416107,0.0028458994,2.2708037,5,0.0,False
21088,1.0000098,12.970907,1.6209289,0.00018716931,20.41682,1,0.0,False
21089,1.0000458,12.927994,1.8361386,0.00033862435,9.980419,5,1.0,False
21090,1.0000818,37.501694,1.2328335,0.010753307,1.2446951,179,0.7953564745218817,False
21091,1.0000982,15.298611,1.9255409,0.00036904763,4.2037177,18,0.9608174732272232,False
21092,1.000066,8.239307,2.1535091,0.0014318783,1.5662792,24,0.1360724246026639,False
21093,1.0000293,12.225374,1.7630934,0.00020899471,16.195353,1,1.0,False
21094,1.0000582,12.069362,1.6387125,0.00034854497,9.383907,4,1.0,False
21095,1.0000172,20.6195,1.6928003,0.0018849206,3.6235409,22,0.46130398383767945,False
21096,1.0000118,13.603867,1.2408711,0.00049867725,5.603079,8,1.0,False
21097,1.0000249,12.748572,1.7393249,0.00037632274,5.8532753,5,0.9612074805057572,False
21098,1.0000434,8.745189,1.5166255,0.0003505291,5.191993,26,0.9262021170980765,False
21099,1.0000561,14.209932,1.6806151,0.00045701058,6.05162,15,0.960112957959226,False
21100,1.0000985,12.65048,2.2262676,0.00041071427,5.5808005,2,0.0,False
21101,1.0000592,5.9477797,1.8130211,0.0058498676,1.6188745,58,0.4303001529500972,False
21102,1.0000157,13.622547,2.6480365,0.0012718254,1.8038454,37,0.3933762006287651,False
21103,1.0000054,6.8205347,2.3007734,0.0005059524,3.0313935,21,0.23288457450268493,False
21104,1.0000451,9.756207,1.811205,0.0019358465,3.7224333,33,0.5883319537399577,False
21105,0.99999744,18.143623,2.2405238,0.0025965609,1.8536257,103,0.027486875188138287,False
21106,1.0000353,15.017909,1.840245,0.0003320106,7.6451583,7,1.0,False
21107,1.0000224,9.858003,2.2259605,0.0006686508,2.4008803,52,0.7883799070201561,False
21108,1.0000074,11.875526,1.6413611,0.00028306877,4.668941,24,0.33835429231968356,False
21109,1.0000308,10.36986,1.6208632,0.00033862435,3.3517818,21,0.38523999127482095,False
21110,1.0000553,11.10523,1.945543,0.0004186508,3.2074225,30,0.978058881004154,False
21111,1.0000829,11.781153,1.4111662,0.0010330688,4.0479035,11,0.7948877143089187,False
21112,1.0000715,34.541187,1.0586635,0.010416006,1.6346562,156,0.6438670053798354,False
21113,1.0000292,13.944046,2.097909,0.0054166666,1.4888234,51,0.539516603587395,False
21114,1.0000613,18.973022,1.5449115,0.00033597884,11.668224,2,1.0,False
21115,1.0000468,8.746948,1.7208704,0.0006660053,3.610678,14,0.0,False
21116,1.0000823,11.739064,1.398259,0.00036640212,7.133554,1,1.0,False
21117,1.0000902,8.806864,2.074474,0.011166667,3.908919,82,0.5198798170413818,False
21118,1.0000105,7.35798,1.8602519,0.0025224867,2.4776063,36,0.08587312598491163,False
21119,1.0000488,16.0401,1.9598303,0.0010218254,3.0818174,2,0.0,False
21120,1.0000421,12.848418,1.5341932,0.00026719578,11.7022295,3,1.0,False
21121,1.0000303,14.202521,1.8792326,0.00030820107,4.471692,17,0.9686778273134804,False
21122,1.0000807,16.841095,1.8906693,0.00028174603,9.547968,4,1.0,False
21123,1.0000354,31.323256,1.8613147,0.003470238,2.8884761,53,0.36952336576793954,False
21124,1.0004649,10.190531,2.0048625,0.00033862435,8.923144,1,0.0,False
21125,1.0000776,11.861486,1.8172781,0.00030820107,13.937592,1,0.0,False
21126,1.0000799,6.191725,2.515972,0.0021560846,2.442064,23,0.0,False
21127,1.0000107,12.146624,2.3265707,0.0014550264,1.9468645,2,0.0,False
21128,1.0000807,10.758546,1.4176728,0.00036838625,7.4987464,2,0.0,False
21129,1.0000644,9.3989725,1.3447589,0.0010469577,2.0235074,55,0.9494529569508807,False
21130,1.0000757,18.34505,1.8306144,0.005765212,1.4551812,22,0.08462463241196688,False
21131,1.0000336,10.200901,1.8925551,0.0007936508,3.4567106,100,0.545731396367285,False
21132,1.0000609,28.847181,1.2655232,0.014445767,0.89838433,112,0.28705902235182545,False
21133,1.0000612,11.907325,2.0504148,0.00035846562,4.1216445,12,0.9841882247788978,False
21134,1.0000284,7.729451,1.550902,0.0011078042,2.2873614,69,0.5340740729733752,False
21135,1.0000352,11.6229,1.5145571,0.0001600529,12.990402,4,1.0,False
21136,1.0000256,11.807217,1.8915476,0.00020502646,7.253153,10,1.0,False
21137,1.0000712,27.151548,1.7354553,0.0023333333,3.0350268,8,1.0,False
21138,1.00003,9.755621,1.4706348,0.0010257936,4.307212,1,0.0,False
21139,1.0000262,10.575702,1.9161896,0.0003313492,5.3076916,16,1.0,False
21140,1.0000378,28.685171,1.8299996,0.0014318783,3.8058512,1,0.0,False
21141,1.0000514,38.16679,1.5742527,0.009080688,1.3194036,184,0.8800442416486953,True
21142,1.0000947,11.380079,1.5588418,0.00030092592,5.5380464,11,1.0,False
21143,1.000115,24.941233,1.5976549,0.0031699736,3.5032632,112,0.23337213988246333,False
21144,1.0000488,12.002874,1.6997541,0.0003101852,3.797165,32,0.22163131897664914,False
21145,0.99999946,24.708351,2.0364158,0.0011455027,2.1386116,15,0.0,False
21146,1.0000645,21.793898,1.3251842,0.0013670635,3.4764628,1,0.0,False
21147,1.000025,36.178158,1.3051953,0.016843915,0.7060033,75,0.16339996691026876,False
21148,1.0000802,54.50817,1.0165077,0.0036607143,4.2885957,147,0.881097247791826,False
21149,1.0000385,43.740685,1.2425069,0.01092791,1.1247288,130,0.5466698133648302,False
21150,1.0000961,16.874577,2.2817805,0.0008710317,4.193161,78,0.07944426763862,False
21151,1.0000328,13.954559,1.8368224,0.00044312168,2.7164316,35,0.8114642398698975,False
21152,1.0000254,12.159903,2.1701233,0.00030026454,16.65537,1,0.0,False
21153,1.000042,6.5094295,2.4310925,0.009013888,1.5016543,7,0.0,False
21154,1.0000393,10.268778,1.5495802,0.0002982804,4.321391,5,0.0,False
21155,1.0000253,10.508751,1.9607459,0.0040873014,1.7116365,135,0.6785997183875349,False
21156,1.0000131,10.20424,1.5895799,0.0003968254,2.952075,20,0.33505020632300403,False
21157,1.0000219,11.793238,1.7955285,0.0030839946,4.369055,9,0.0,False
21158,1.0000358,7.4420757,2.876148,0.0025469577,1.3551649,68,0.16978321231999208,False
21159,1.0000495,18.484083,1.871497,0.00091071427,6.0025787,1,0.0,False
21160,1.0000308,5.8572927,1.573896,0.009714286,1.3583968,69,0.4135543021833499,True
21161,1.0000519,11.151383,1.4407108,0.0003339947,7.4326224,1,1.0,False
21162,1.0000334,13.610387,2.00269,0.0019179895,2.02981,4,0.0,False
21163,1.0000708,21.31723,2.0548742,0.0024041005,1.5265214,171,0.5406998907941217,False
21164,1.0000681,7.190396,2.6983516,0.000380291,2.7475731,11,0.0,False
21165,1.0000473,10.56355,1.5980206,0.0002797619,5.03973,15,0.9402710684298384,False
21166,1.0001111,7.0488377,1.7458006,0.0034060846,1.7100649,9,0.0,False
21167,1.0000757,4.4399023,2.224472,0.00067791005,1.8605443,94,0.16311175993835875,False
21168,1.0000466,9.069387,1.3078445,0.0015191799,2.6869156,43,0.909858086083292,False
21169,1.0000377,16.381536,2.3336053,0.0011388889,2.6175346,2,0.0,False
21170,1.0000452,15.690299,2.0473983,0.00027248677,5.367706,1,0.0,False
21171,1.0000937,19.924171,1.8604369,0.00030357143,6.1195526,9,0.9357139036593743,False
21172,1.0000445,12.400068,1.817423,0.0012156084,2.2143328,37,0.9117611687732807,False
21173,1.0000768,14.3798275,2.2095616,0.0024715608,2.120291,43,0.8637614679357514,False
21174,1.0000361,12.030172,2.038527,0.0010436508,2.5408673,1,0.0,False
21175,1.0000541,12.79057,1.8192325,0.0014563492,2.6645994,3,0.0,False
21176,1.0001147,14.255291,1.3965155,0.00017526455,9.64746,3,1.0,False
21177,1.000025,15.335037,2.1412601,0.018392196,0.8633343,79,0.24520500873468484,False
21178,1.0000426,10.289874,1.7141355,0.00023478836,12.056996,3,1.0,False
21179,1.0000489,38.07318,1.2222292,0.009087302,0.7700504,59,0.1436840895756018,False
21180,1.0001867,13.625075,1.6594409,0.00018320106,4.7744923,21,0.16230268129965814,False
21181,1.0000131,31.62025,1.4643016,0.006714286,1.119192,8,0.0,False
21182,1.0002035,11.094429,1.6386644,0.00020039683,4.875546,22,0.18450101726556759,False
21183,1.0000132,9.275881,2.7501507,0.0020205027,2.2145643,123,0.6924985697901568,False
21184,1.00007,12.550806,2.0725243,0.0003637566,5.5687456,12,0.982342405940908,False
21185,1.0000384,5.918536,2.339999,0.004833995,2.6145165,3,0.0,False
21186,1.0000757,15.710239,1.3575476,0.0029775132,3.8408296,2,0.0,False
21187,1.0000516,11.461636,1.8906927,0.0004021164,6.315009,8,1.0,False
21188,1.000067,10.800615,1.4475838,0.00050330686,15.578928,1,0.0,False
21189,1.0001192,11.108907,1.1967293,0.00018452381,12.471332,1,1.0,False
21190,1.000078,17.894314,2.0380614,0.0002771164,4.6254826,13,0.9396275171241173,False
21191,1.0000489,10.790582,1.8156629,0.0012162698,2.7026482,15,0.02413750735978496,False
21192,1.0000635,13.526352,1.6171937,0.00019113757,10.893582,5,0.0,False
21193,1.0000504,31.97285,1.6243984,0.002875,2.545597,1,0.0,False
21194,1.0000223,19.522127,2.1614864,0.0001600529,7.266778,4,1.0,False
21195,1.0001346,10.261319,1.3442521,0.00031613756,11.046052,5,1.0,False
21196,1.0000532,11.641244,1.9781874,0.0033531745,1.5386609,33,0.07512541963367836,False
21197,1.0001775,27.826181,1.7912936,0.00026256614,9.098236,2,1.0,False
21198,1.0000339,9.492718,1.5188547,0.0010449735,3.2816782,14,0.9799397534464656,False
21199,1.0000378,25.566887,1.6429067,0.0009794973,5.0255823,73,0.9911507987401096,False
21200,1.000038,16.611237,1.9267814,0.0002063492,11.213574,2,1.0,False
21201,1.0000725,10.942656,1.526998,0.0029980158,1.3321311,2,0.0,False
21202,1.000049,9.898861,2.009119,0.001037037,1.56007,69,0.9222339278504563,False
21203,1.0000298,8.613527,1.8361953,0.0045628306,1.2961657,10,0.020783499125570856,False
21204,1.0000895,13.706929,1.7914463,0.00037896825,8.034302,2,0.0,False
21205,1.0000261,35.363495,1.4348868,0.007174603,0.985074,93,0.25045021805960577,False
21206,1.00008,8.868052,1.3309263,0.0024636243,1.7298152,43,0.349275638170413,False
21207,1.0000416,12.62211,1.6604542,0.0006964286,9.4119,1,0.0,False
21208,1.0000422,35.103172,1.7608235,0.0005674603,3.7135575,10,0.05239389079230881,False
21209,1.0000498,11.982562,1.7215747,0.0005350529,5.67157,2,0.6146253013863741,False
21210,1.000129,13.1059,2.0550408,0.00033068782,11.103257,3,0.0,False
21211,1.0000174,7.9400826,1.4418944,0.00084060844,1.9993677,32,0.937645095986593,False
21212,1.0000125,17.89095,1.5737069,0.00023941799,5.9953895,6,0.0,False
21213,1.0000232,10.295405,1.6643649,0.00035119048,4.726598,21,0.44192488471165237,False
21214,1.0000405,9.37689,1.5730102,0.0023617726,1.781289,10,0.020936630591186185,False
21215,1.0000367,11.258698,2.043805,0.0004695767,3.1763515,4,0.0,False
21216,1.0000964,14.1093445,2.077642,0.001936508,3.101928,47,0.6566068630395774,False
21217,1.0000755,18.803919,1.5104998,0.000265873,10.956651,3,1.0,False
21218,1.0000181,16.790314,2.021949,0.00047685186,4.7852263,16,1.0,False
21219,1.0000418,38.41184,1.2830497,0.015949074,0.9233483,130,0.5116199252424082,False
21220,1.0000572,13.723566,1.6167876,0.00057275133,4.0252633,2,0.0,False
21221,1.0000572,13.391277,1.4571984,0.009359788,0.7731683,110,0.5423720670241605,False
21222,1.0001,18.053463,2.1093102,0.0067089945,1.5551437,140,0.6931949880056304,False
21223,1.0000657,10.580999,1.9918634,0.009776455,1.1121408,71,0.43517204483116684,False
21224,1.0000128,18.68462,1.9844303,0.0003670635,11.593736,2,1.0,False
21225,1.0000564,16.926556,1.9755411,0.0017281746,1.6488814,1,0.0,False
21226,1.0000176,10.530448,1.7295386,0.00015013227,5.7783484,2,0.9650937931326494,False
21227,1.0000619,17.058542,1.8678068,0.0018068783,1.7298819,4,0.033901028503507534,False
21228,1.0000546,15.063795,1.9501805,0.0006792328,10.839711,3,0.0,False
21229,1.0000582,15.199057,1.3831459,0.0012632275,5.15549,1,0.0,False
21230,1.0000529,40.20351,0.99597764,0.00048478835,4.9930787,1,0.0,False
21231,1.0000666,19.032425,1.7635913,0.00036574074,11.096457,2,0.044833114209772096,False
21232,1.0000124,12.393669,2.1650977,0.00047619047,4.9482946,21,0.838229649341676,False
21233,1.000008,14.311605,1.7058115,0.00021891535,4.869445,20,0.9286586004321407,True
21234,1.000064,7.94333,2.1782796,0.0017698413,3.358815,34,0.18821350634926637,False
21235,1.0000488,14.974369,1.504985,0.0022420634,2.929776,1,0.0,False
21236,1.0000572,12.46615,1.7375885,0.00018452381,12.789845,3,1.0,False
21237,1.0000643,12.501644,1.4787961,0.0016541005,2.5658495,1,0.0,False
21238,1.000079,9.985978,1.3472289,0.0005085979,6.8748517,1,0.0,False
21239,1.0000974,10.586967,1.3135376,0.0010165344,2.1083617,15,0.8860391658315514,False
21240,1.0000278,11.220921,1.6784781,0.00025462962,5.369323,11,0.22256969981410502,False
21241,1.0001585,16.45921,1.6825593,0.00026058202,5.3465104,10,0.8862917766291615,False
21242,1.0000632,17.027409,1.3582155,0.002649471,3.8487868,76,0.9302358091348927,False
21243,1.0000576,14.568893,1.6861328,0.00066335977,4.7059445,19,1.0,False
21244,1.000024,18.261913,1.3862007,0.0006078042,15.209559,1,1.0,False
21245,1.0000001,15.139123,2.283122,0.0002063492,10.694163,7,1.0,False
21246,1.000082,21.85154,1.183404,0.0013214286,10.878162,1,0.0,False
21247,1.0000618,21.953484,1.0125829,0.0058101853,4.2639265,1,0.0,False
21248,1.0000396,8.625722,1.7168298,0.0006329365,2.225239,42,0.4676162693078635,False
21249,1.0000373,13.647863,2.0472324,0.016150132,1.1609809,11,0.07791793391566601,False
21250,1.0000314,14.559187,1.8796675,0.004070106,1.8981076,55,0.9326568735478109,False
21251,1.0000858,16.79019,1.4943725,0.0007791005,10.945974,1,0.0,False
21252,1.0000334,9.821178,2.1212127,0.0009867725,2.218843,37,0.6474779463890297,False
21253,1.0000788,17.769337,1.803282,0.0008511905,10.216862,3,1.0,False
21254,1.0000414,9.652156,1.4947177,0.00049007934,3.1806788,13,0.13618970517812232,False
21255,1.0000529,10.708936,1.3709841,0.0037817461,1.4573231,43,0.2783890230536832,False
